City_ID,City,Lat,Lng,Max Temp,Weather Description,Humidity,Cloudiness,Wind Speed,Country,Date
529,Chase,50.8165,-119.6857,51.15,light rain,87,100,7.16,CA,2021-11-05 04:35:04
530,Sabratah,32.7933,12.4885,77.05,scattered clouds,28,40,10.25,LY,2021-11-05 04:35:05
531,Heishan,41.6892,122.1128,65.5,clear sky,48,0,15.17,CN,2021-11-05 04:35:05
532,Kemin,42.7846,75.6892,31.41,clear sky,93,0,2.35,KG,2021-11-05 04:35:06
533,Xuddur,4.1213,43.8894,77.86,clear sky,62,5,10.96,SO,2021-11-05 04:35:06
534,Arawa,-6.2132,155.5367,85.5,broken clouds,60,84,4.76,PG,2021-11-05 04:35:07
535,Noumea,-22.2763,166.4572,75.18,broken clouds,66,82,16.04,NC,2021-11-05 04:35:07
536,Boguchar,49.9358,40.545,44.96,overcast clouds,95,91,8.03,RU,2021-11-05 04:32:09
537,Havelock,34.8791,-76.9013,49.93,overcast clouds,89,99,1.99,US,2021-11-05 04:35:08
538,Lumeje,-11.55,20.7833,69.51,overcast clouds,82,91,2.84,AO,2021-11-05 04:35:08
539,Dawlatabad,36.4141,64.9053,37.96,clear sky,14,2,4.72,AF,2021-11-05 04:35:09
540,Bayir,37.2687,28.2167,50.52,overcast clouds,71,100,2.73,TR,2021-11-05 04:35:09
541,Mookane,-23.688,26.6595,74.3,few clouds,61,20,14.52,BW,2021-11-05 04:35:09
542,Canchungo,12.0672,-16.0333,78.87,broken clouds,86,82,4.14,GW,2021-11-05 04:35:10
543,Stepnyak,52.8339,70.7803,24.93,broken clouds,54,59,16.6,KZ,2021-11-05 04:35:10
544,Yining,29.0361,114.5636,65.82,light rain,98,100,0.67,CN,2021-11-05 04:35:11
545,Plettenberg Bay,-34.0527,23.3716,61.75,broken clouds,68,82,3.8,ZA,2021-11-05 04:35:11
546,Wilmington,34.2257,-77.9447,46.9,clear sky,80,1,8.05,US,2021-11-05 04:35:12
547,Bull Savanna,17.8868,-77.5902,74.93,clear sky,84,8,6.4,JM,2021-11-05 04:35:13
548,Padang,-0.9492,100.3543,77.05,overcast clouds,93,100,0.83,ID,2021-11-05 04:35:13
549,Bowen,-20.0167,148.2333,84.42,clear sky,65,6,17.87,AU,2021-11-05 04:35:13
550,Mocuba,-16.8392,36.9856,79.61,few clouds,67,22,4.92,MZ,2021-11-05 04:35:14
551,Kinablangan,7.6947,126.5503,85.1,overcast clouds,70,100,5.73,PH,2021-11-05 04:35:14
552,Huarmey,-10.0681,-78.1522,63.84,overcast clouds,86,92,9.33,PE,2021-11-05 04:35:15
553,Turan,16.0678,108.2208,87.78,few clouds,58,20,4.61,VN,2021-11-05 04:35:54
554,Mirnyy,62.5353,113.9611,1.72,overcast clouds,86,85,13.73,RU,2021-11-05 04:36:15
555,Maniwaki,46.3834,-75.966,30.74,scattered clouds,86,35,1.14,CA,2021-11-05 04:36:16
556,Manitouwadge,49.1215,-85.8403,43.52,clear sky,92,7,5.93,CA,2021-11-05 04:36:17
557,Santa Isabel Do Rio Negro,-0.4139,-65.0192,73.6,broken clouds,93,67,2.46,BR,2021-11-05 04:36:17
558,Camopi,3.1655,-52.3158,71.06,few clouds,99,15,2.15,GF,2021-11-05 04:36:18
559,Zabolotovka,50.2737,39.3147,46.26,broken clouds,94,84,7.81,RU,2021-11-05 04:36:19
560,Belaya Gora,68.5333,146.4167,-9.0,few clouds,96,23,4.25,RU,2021-11-05 04:36:20
561,Pochutla,15.7432,-96.4661,74.82,overcast clouds,88,85,4.14,MX,2021-11-05 04:36:21
562,Dwarka,22.2394,68.9678,83.88,broken clouds,41,60,11.7,IN,2021-11-05 04:36:21
563,Solnechnyy,50.7214,136.6319,42.44,clear sky,55,9,5.06,RU,2021-11-05 04:36:21
564,Yokadouma,3.5167,15.05,69.85,overcast clouds,96,100,1.19,CM,2021-11-05 04:36:22
565,Qaqortoq,60.7167,-46.0333,30.7,overcast clouds,94,99,7.11,GL,2021-11-05 04:36:22
566,Natal,-5.795,-35.2094,79.45,few clouds,83,20,4.61,BR,2021-11-05 04:32:34
567,Mizan Teferi,6.9833,35.5833,68.36,few clouds,70,13,0.72,ET,2021-11-05 04:36:23
568,Kaili,-3.4626,120.2147,79.14,overcast clouds,72,90,3.62,ID,2021-11-05 04:36:23
569,Mantua,45.1667,10.7833,47.44,overcast clouds,88,89,1.99,IT,2021-11-05 04:36:24
570,Manadhoo,5.7667,73.3833,82.09,broken clouds,79,74,15.46,MV,2021-11-05 04:36:24
571,Chancay,-11.5714,-77.2672,65.32,broken clouds,89,69,5.1,PE,2021-11-05 04:36:25
572,Qena,26.1615,32.7183,66.31,clear sky,35,0,3.51,EG,2021-11-05 04:36:25
573,Warrnambool,-38.3833,142.4833,65.5,scattered clouds,78,42,10.04,AU,2021-11-05 04:36:26
574,Tiznit,29.5833,-9.5,53.2,overcast clouds,89,85,3.2,MA,2021-11-05 04:36:26
575,Kidal,18.4411,1.4078,76.3,clear sky,16,0,2.95,ML,2021-11-05 04:36:26
576,Miri,4.4148,114.0089,80.74,scattered clouds,94,40,5.75,MY,2021-11-05 04:36:27
577,Dossor,47.5272,52.9811,32.23,overcast clouds,51,89,16.69,KZ,2021-11-05 04:36:27
578,Mortka,59.3322,66.0214,30.83,overcast clouds,81,96,14.14,RU,2021-11-05 04:36:28
579,Arona,28.0996,-16.681,63.75,overcast clouds,79,92,12.46,ES,2021-11-05 04:36:28
580,Tourlaville,49.6383,-1.5664,46.99,broken clouds,65,75,6.91,FR,2021-11-05 04:36:29
581,Metu,8.3,35.5833,60.28,clear sky,84,7,2.64,ET,2021-11-05 04:36:29
582,Sao Francisco De Assis,-29.5503,-55.1311,67.84,clear sky,85,7,5.68,BR,2021-11-05 04:36:29
583,Ternate,0.8,127.4,84.2,overcast clouds,71,100,3.15,ID,2021-11-05 04:36:30
584,Ekibastuz,51.6667,75.3667,23.16,broken clouds,61,83,18.57,KZ,2021-11-05 04:36:31
585,San Quintin,30.4833,-115.95,63.57,clear sky,84,0,5.17,MX,2021-11-05 04:36:31
586,Xianshuigu,38.985,117.3828,50.0,mist,100,6,4.47,CN,2021-11-05 04:36:31
587,Tezu,27.9167,96.1667,78.89,clear sky,27,0,3.47,IN,2021-11-05 04:36:32
588,Adrar,20.5022,-10.0711,69.37,few clouds,31,15,9.66,MR,2021-11-05 04:36:32
589,Marawi,7.9986,124.2928,75.65,overcast clouds,78,87,3.33,PH,2021-11-05 04:36:33
590,Port Hedland,-20.3167,118.5667,91.45,broken clouds,49,75,14.97,AU,2021-11-05 04:36:33
591,Huntsville,34.7304,-86.5861,49.82,scattered clouds,93,40,4.0,US,2021-11-05 04:33:19
592,Abonnema,4.7084,6.7931,76.59,overcast clouds,92,85,4.47,NG,2021-11-05 04:36:34
593,Harrisburg,40.2737,-76.8844,38.07,clear sky,83,1,1.01,US,2021-11-05 04:35:41
594,Cherskiy,68.75,161.3,-11.58,overcast clouds,98,86,6.06,RU,2021-11-05 04:36:34
595,Sorland,67.667,12.6934,44.2,overcast clouds,71,100,14.56,NO,2021-11-05 04:36:35
596,Tinskoy,56.1525,96.9161,16.39,overcast clouds,50,95,12.95,RU,2021-11-05 04:36:35
597,Salym,60.0625,71.4789,31.15,overcast clouds,87,94,11.97,RU,2021-11-05 04:36:36
598,Gaspe,48.8334,-64.4819,31.91,clear sky,80,1,4.61,CA,2021-11-05 04:33:02
599,Sao Raimundo Das Mangabeiras,-7.0219,-45.4811,73.13,overcast clouds,91,98,4.72,BR,2021-11-05 04:37:36
600,Gostovici,44.415,18.1583,52.68,overcast clouds,96,100,3.15,BA,2021-11-05 04:37:37
601,Huanuco,-9.9329,-76.2415,64.49,overcast clouds,86,100,0.87,PE,2021-11-05 04:37:37
602,Nemuro,43.3236,145.575,48.63,overcast clouds,72,100,5.37,JP,2021-11-05 04:37:38
603,Aleksandrov Gay,50.147,48.5704,34.74,broken clouds,53,77,13.65,RU,2021-11-05 04:37:38
604,Tondon,10.3667,-13.35,71.15,scattered clouds,95,49,1.81,GN,2021-11-05 04:37:38
605,Simbahan,6.3032,120.5836,83.73,broken clouds,72,59,4.21,PH,2021-11-05 04:37:39
606,Luanda,-8.8368,13.2343,75.2,light rain,88,75,6.91,AO,2021-11-05 04:37:17
607,Naini Tal,29.3974,79.4469,55.69,clear sky,39,0,2.53,IN,2021-11-05 04:37:39
608,Cacoal,-11.4386,-61.4472,74.61,light rain,85,82,2.53,BR,2021-11-05 04:37:40
609,Havoysund,70.9963,24.6622,35.83,overcast clouds,82,99,15.21,NO,2021-11-05 04:37:40
610,Vanimo,-2.6741,141.3028,83.19,overcast clouds,75,97,5.77,PG,2021-11-05 04:37:41
611,Margate,51.3813,1.3862,41.88,overcast clouds,81,93,16.73,GB,2021-11-05 04:37:41
612,Sibolga,1.7427,98.7792,81.0,overcast clouds,83,97,4.14,ID,2021-11-05 04:37:42
613,Concordia,-31.393,-58.0209,69.22,moderate rain,80,93,4.94,AR,2021-11-05 04:37:42
614,Sobolevo,54.4299,31.8996,48.43,overcast clouds,93,100,14.14,RU,2021-11-05 04:37:43
615,Prainha,-1.8,-53.48,75.22,broken clouds,76,64,2.98,BR,2021-11-05 04:37:43
616,Omboue,-1.5746,9.2618,76.48,overcast clouds,91,100,7.02,GA,2021-11-05 04:37:44
617,Hasaki,35.7333,140.8333,68.29,clear sky,51,0,11.81,JP,2021-11-05 04:37:44
618,Neiafu,-18.65,-173.9833,81.28,broken clouds,74,75,9.22,TO,2021-11-05 04:37:44
619,Yantal,56.8471,105.2542,10.58,light snow,81,100,11.59,RU,2021-11-05 04:37:45
620,Maragogi,-9.0122,-35.2225,76.66,overcast clouds,88,100,10.67,BR,2021-11-05 04:37:45
621,Natchez,31.5604,-91.4032,47.64,clear sky,82,1,8.05,US,2021-11-05 04:37:46
622,Berlevag,70.8578,29.0864,33.8,broken clouds,73,52,10.85,NO,2021-11-05 04:37:46
623,La Ronge,55.1001,-105.2842,30.45,clear sky,86,1,3.44,CA,2021-11-05 04:37:47
624,Lieksa,63.3167,30.0167,42.91,overcast clouds,85,98,11.12,FI,2021-11-05 04:37:47
625,Mbekenyera,-10.0,38.9833,78.35,overcast clouds,65,97,5.01,TZ,2021-11-05 04:37:47
626,Mananara,-16.1667,49.7667,79.74,few clouds,61,22,3.09,MG,2021-11-05 04:37:48
627,Capitao Poco,-1.7464,-47.0594,72.61,broken clouds,96,69,4.0,BR,2021-11-05 04:36:28
628,Bereda,43.2686,-7.5406,47.14,light rain,90,99,2.01,ES,2021-11-05 04:37:49
629,Port-Gentil,-0.7193,8.7815,78.55,light rain,86,100,12.71,GA,2021-11-05 04:37:49
630,Berdigestyakh,62.0989,126.6992,6.53,light snow,91,100,9.53,RU,2021-11-05 04:37:50
631,Verkhnyaya Khava,51.8404,39.9413,48.27,overcast clouds,96,90,11.16,RU,2021-11-05 04:37:50
632,Awbari,26.5921,12.7805,70.59,clear sky,19,0,9.37,LY,2021-11-05 04:37:50
633,Zhangye,38.9342,100.4517,36.66,few clouds,38,20,24.16,CN,2021-11-05 04:37:51
634,Fountain Hills,33.6117,-111.7174,73.44,clear sky,27,1,3.44,US,2021-11-05 04:33:20
635,Sept-Iles,50.2001,-66.3821,34.05,scattered clouds,74,40,4.0,CA,2021-11-05 04:37:51
636,Douglas,41.3,-96.167,45.32,clear sky,84,1,4.0,US,2021-11-05 04:33:17
637,Shar,49.5886,81.0453,13.84,scattered clouds,62,46,9.35,KZ,2021-11-05 04:37:52
638,San Rafael,-34.6177,-68.3301,53.31,overcast clouds,37,91,3.09,AR,2021-11-05 04:34:06
639,Jingdezhen,29.2947,117.2079,65.57,overcast clouds,97,100,1.83,CN,2021-11-05 04:37:53
640,Baruun-Urt,46.6806,113.2792,14.41,snow,73,100,19.35,MN,2021-11-05 04:37:53
641,Piacabucu,-10.4056,-36.4344,75.99,light rain,89,100,5.53,BR,2021-11-05 04:37:54
642,Parintins,-2.6283,-56.7358,76.33,scattered clouds,78,47,0.65,BR,2021-11-05 04:37:54
643,Kenora,49.8167,-94.4337,42.78,few clouds,70,20,11.5,CA,2021-11-05 04:37:55
644,Jiuquan,39.7432,98.5174,28.81,scattered clouds,31,47,22.17,CN,2021-11-05 04:37:55
645,Derzhavinsk,51.1,66.3167,25.12,few clouds,37,15,15.05,KZ,2021-11-05 04:37:55
646,Boyolangu,-8.1181,111.8935,88.02,overcast clouds,62,100,1.54,ID,2021-11-05 04:37:56
647,Nuuk,64.1835,-51.7216,21.07,broken clouds,80,75,9.53,GL,2021-11-05 04:37:56
648,Perth,-31.9333,115.8333,71.1,broken clouds,62,75,16.11,AU,2021-11-05 04:38:57
649,Morant Bay,17.8815,-76.4093,80.22,clear sky,83,10,6.49,JM,2021-11-05 04:38:57
650,Bougouni,11.417,-7.479,75.69,clear sky,62,3,4.32,ML,2021-11-05 04:38:58
651,Lambari,-21.9756,-45.3503,66.36,clear sky,91,0,1.43,BR,2021-11-05 04:38:58
652,Port Blair,11.6667,92.75,84.97,broken clouds,66,74,7.96,IN,2021-11-05 04:38:59
653,Lithgow,-33.4833,150.15,60.08,light rain,88,100,5.7,AU,2021-11-05 04:38:59
654,Mananjary,-21.2167,48.3333,75.15,light rain,92,91,3.56,MG,2021-11-05 04:39:00
655,Acarau,-2.8856,-40.12,78.96,few clouds,83,20,8.34,BR,2021-11-05 04:39:00
656,Badiraguato,25.3667,-107.5167,72.45,clear sky,61,0,3.83,MX,2021-11-05 04:39:01
657,Anchorage,61.2181,-149.9003,36.93,light snow,93,90,1.01,US,2021-11-05 04:39:02
658,Kaeo,-35.1,173.7833,64.33,overcast clouds,94,100,6.51,NZ,2021-11-05 04:39:03
659,Nong Kung Si,16.65,103.3,91.81,scattered clouds,83,41,1.45,TH,2021-11-05 04:39:03
660,Yelizovo,53.1873,158.3805,39.34,few clouds,52,20,4.47,RU,2021-11-05 04:39:03
661,Bambanglipuro,-7.95,110.2833,85.1,overcast clouds,69,100,3.06,ID,2021-11-05 04:39:04
662,Energetik,51.7445,58.7934,26.26,broken clouds,33,77,9.55,RU,2021-11-05 04:39:04
663,Hvide Sande,56.0045,8.1294,46.0,broken clouds,71,55,23.0,DK,2021-11-05 04:39:05
664,Mapiri,-15.25,-68.1667,67.66,overcast clouds,95,96,1.81,BO,2021-11-05 04:39:05
665,Mubende,0.5606,31.39,62.8,broken clouds,94,65,1.34,UG,2021-11-05 04:39:06
666,College,64.8569,-147.8028,37.72,broken clouds,85,75,0.0,US,2021-11-05 04:39:06
667,Khorixas,-20.3667,14.9667,66.38,overcast clouds,24,96,3.53,NA,2021-11-05 04:39:07
668,Huilong,31.8111,121.655,67.03,light rain,90,100,23.22,CN,2021-11-05 04:39:07
669,Lima,-12.0432,-77.0282,63.9,broken clouds,83,75,12.66,PE,2021-11-05 04:36:05
670,Kieta,-6.2167,155.6333,84.88,overcast clouds,61,87,5.12,PG,2021-11-05 04:39:08
671,Katobu,-4.9408,122.5276,85.87,heavy intensity rain,71,100,1.7,ID,2021-11-05 04:39:08
672,Norrtalje,59.758,18.705,44.02,overcast clouds,94,100,5.21,SE,2021-11-05 04:39:08
673,Chifeng,42.2683,118.9636,60.98,few clouds,31,21,6.2,CN,2021-11-05 04:39:09
674,Matagami,49.7502,-77.6328,26.71,overcast clouds,80,90,8.05,CA,2021-11-05 04:39:09
675,Mastic Beach,40.7668,-72.8521,48.04,few clouds,81,20,0.0,US,2021-11-05 04:39:10
676,Egvekinot,66.3167,-179.1667,-3.82,few clouds,81,18,9.06,RU,2021-11-05 04:39:10
677,Oyama,36.3,139.8,70.03,clear sky,35,1,2.48,JP,2021-11-05 04:39:11
678,Balkhash,46.844,74.9804,16.41,clear sky,48,0,4.47,KZ,2021-11-05 04:39:11
679,Mehamn,71.0357,27.8492,35.78,clear sky,64,0,11.5,NO,2021-11-05 04:39:12
680,Camana,-16.6228,-72.7111,63.97,broken clouds,83,74,6.71,PE,2021-11-05 04:39:12
